lat,lon,elevation,slope_percent,suitability_score,suitable
35.4108,45.2847,823.0,3.054257994970065,69.45742005029936,True
35.4108,45.2947,838.0,3.1124894249144557,68.87510575085545,True
35.4108,45.3047,845.0,2.032646155046175,79.67353844953826,True
35.4108,45.314699999999995,856.0,5.780337503412561,42.1966249658744,False
35.4108,45.32469999999999,877.0,6.2881782249383695,37.1182177506163,False
35.4108,45.33469999999999,890.0,3.620650963676,63.793490363240004,True
35.4108,45.34469999999999,887.0,4.636974041199087,53.63025958800913,True
35.4108,45.35469999999999,911.0,4.401724757456858,55.98275242543143,True
35.4108,45.364699999999985,951.0,5.780337503412561,42.1966249658744,False
35.4108,45.37469999999998,958.0,7.545813869926042,24.541861300739576,False
35.4108,45.38469999999998,1020.0,7.241301927352,27.586980726480004,False
35.4108,45.39469999999998,1012.0,11.878275968551085,0.0,False
35.4108,45.40469999999998,1084.0,15.054285585810733,0.0,False
35.4108,45.414699999999975,1101.0,19.7628458498063,0.0,False
35.4108,45.42469999999997,1258.0,24.455274052899295,0.0,False
35.4108,45.43469999999997,1216.0,30.812073302198005,0.0,False
35.4108,45.44469999999997,1009.0,18.595041322317748,0.0,False
35.4108,45.45469999999997,873.0,12.21703197988026,0.0,False
35.4108,45.464699999999965,794.0,7.096658282430444,29.033417175695565,False
35.4108,45.47469999999996,753.0,5.33569615699621,46.6430384300379,False
35.4108,45.48469999999996,734.0,5.8438576957577535,41.56142304242246,False
35.4108,45.49469999999996,679.0,4.940711462451575,50.59288537548425,True
35.4108,45.50469999999996,649.0,2.6949335249735866,73.05066475026413,True
35.4108,45.514699999999955,623.0,2.3356090549771085,76.64390945022892,True
35.4108,45.52469999999995,629.0,2.223206732081754,77.76793267918246,True
35.4108,45.53469999999995,632.0,2.8745957599718257,71.25404240028175,True
35.4108,45.54469999999995,648.0,3.6841711560211925,63.15828843978808,True
35.4108,45.55469999999995,653.0,4.761049227453337,52.389507725466636,True
35.4108,45.564699999999945,673.0,3.1440891124691848,68.55910887530816,True
35.4108,45.57469999999994,664.0,2.794888463188491,72.05111536811509,True
35.4108,45.58469999999994,663.0,2.245777937477989,77.54222062522011,True
35.4208,45.2847,789.0,6.10851598994013,38.9148401005987,False
35.4208,45.2947,813.0,5.749191519943651,42.50808480056348,False
35.4208,45.3047,848.0,3.233920229968304,67.66079770031696,True
35.4208,45.314699999999995,866.0,7.276320517428685,27.23679482571315,False
35.4208,45.32469999999999,947.0,7.276320517428685,27.23679482571315,False
35.4208,45.33469999999999,912.0,5.780337503412561,42.1966249658744,False
35.4208,45.34469999999999,925.0,7.006827164931326,29.931728350686736,False
35.4208,45.35469999999999,960.0,10.925473083373191,0.0,False
35.4208,45.364699999999985,974.0,18.929017318867505,0.0,False
35.4208,45.37469999999998,1042.0,20.661157024797497,0.0,False
35.4208,45.38469999999998,1073.0,17.87639238232479,0.0,False
35.4208,45.39469999999998,1134.0,10.959396334892586,0.0,False
35.4208,45.40469999999998,1199.0,15.625967316917471,0.0,False
35.4208,45.414699999999975,1321.0,33.057851239676,0.0,False
35.4208,45.42469999999997,1034.0,25.781530722247314,0.0,False
35.4208,45.43469999999997,873.0,30.812073302198005,0.0,False
35.4208,45.44469999999997,839.0,23.94711251413775,0.0,False
35.4208,45.45469999999997,796.0,13.529800969526104,0.0,False
35.4208,45.464699999999965,776.0,6.161458657483719,38.38541342516282,False
35.4208,45.47469999999996,726.0,5.120373697449815,48.79626302550185,False
35.4208,45.48469999999996,669.0,5.839022637442771,41.60977362557229,False
35.4208,45.49469999999996,642.0,5.8438576957577535,41.56142304242246,False
35.4208,45.50469999999996,622.0,3.620650963676,63.793490363240004,True
35.4208,45.514699999999955,607.0,3.4300903866404204,65.69909613359579,True
35.4208,45.52469999999995,638.0,2.784764642472706,72.15235357527294,True
35.4208,45.53469999999995,664.0,2.8745957599718257,71.25404240028175,True
35.4208,45.54469999999995,673.0,2.9644268774709452,70.35573122529055,True
35.4208,45.55469999999995,706.0,4.761049227453337,52.389507725466636,True
35.4208,45.564699999999945,708.0,3.4936105789856136,65.06389421014387,True
35.4208,45.57469999999994,686.0,2.605102407474467,73.94897592525534,True
35.4208,45.58469999999994,688.0,3.503413582465663,64.96586417534337,True
35.4308,45.2847,857.0,23.176428314772846,0.0,False
35.4308,45.2947,877.0,15.117805778155926,0.0,False
35.4308,45.3047,884.0,7.558902889077963,24.41097110922037,False
35.4308,45.314699999999995,884.0,5.589776926376982,44.10223073623018,False
35.4308,45.32469999999999,921.0,6.097938465138526,39.02061534861474,False
35.4308,45.33469999999999,944.0,6.669620196245263,33.303798037547374,False
35.4308,45.34469999999999,1003.0,7.006827164931326,29.931728350686736,False
35.4308,45.35469999999999,1011.0,13.466280777180911,0.0,False
35.4308,45.364699999999985,1132.0,14.193316564860888,0.0,False
35.4308,45.37469999999998,1272.0,20.661157024797497,0.0,False
35.4308,45.38469999999998,1272.0,17.87639238232479,0.0,False
35.4308,45.39469999999998,1174.0,18.103254818379995,0.0,False
35.4308,45.40469999999998,1096.0,18.595041322317748,0.0,False
35.4308,45.414699999999975,953.0,33.057851239676,0.0,False
35.4308,45.42469999999997,940.0,24.201193283518524,0.0,False
35.4308,45.43469999999997,847.0,11.878275968551085,0.0,False
35.4308,45.44469999999997,778.0,6.198347107439249,38.01652892560752,False
35.4308,45.45469999999997,725.0,7.241301927352,27.586980726480004,False
35.4308,45.464699999999965,714.0,5.569529284945412,44.30470715054587,False
35.4308,45.47469999999996,690.0,5.462736541686596,45.372634583134044,False
35.4308,45.48469999999996,677.0,3.6841711560211925,63.15828843978808,True
35.4308,45.49469999999996,651.0,2.8745957599718257,71.25404240028175,True
35.4308,45.50469999999996,624.0,2.425440172476228,75.74559827523773,True
35.4308,45.514699999999955,638.0,2.784764642472706,72.15235357527294,True
35.4308,45.52469999999995,661.0,3.4300903866404204,65.69909613359579,True
35.4308,45.53469999999995,679.0,2.604327886152912,73.95672113847088,True
35.4308,45.54469999999995,684.0,3.3665701942952277,66.33429805704772,True
35.4308,45.55469999999995,696.0,3.6830758174639016,63.16924182536099,True
35.4308,45.564699999999945,717.0,2.604327886152912,73.95672113847088,True
35.4308,45.57469999999994,715.0,3.862738052462141,61.372619475378585,True
35.4308,45.58469999999994,727.0,3.862738052462141,61.372619475378585,True
35.440799999999996,45.2847,1115.0,23.176428314772846,0.0,False
35.440799999999996,45.2947,1003.0,11.318720804889065,0.0,False
35.440799999999996,45.3047,952.0,6.10851598994013,38.9148401005987,False
35.440799999999996,45.314699999999995,894.0,8.702266351291438,12.977336487085612,False
35.440799999999996,45.32469999999999,972.0,7.749463466113543,22.505365338864568,False
35.440799999999996,45.33469999999999,1017.0,6.916996047432206,30.830039525677943,False
35.440799999999996,45.34469999999999,1049.0,6.669620196245263,33.303798037547374,False
35.440799999999996,45.35469999999999,1101.0,10.959396334892586,0.0,False
35.440799999999996,45.364699999999985,1223.0,13.466280777180911,0.0,False
35.440799999999996,45.37469999999998,1255.0,19.754779819355015,0.0,False
35.440799999999996,45.38469999999998,1287.0,30.812073302198005,0.0,False
35.440799999999996,45.39469999999998,1149.0,23.356090549771086,0.0,False
35.440799999999996,45.40469999999998,889.0,23.356090549771086,0.0,False
35.440799999999996,45.414699999999975,844.0,16.007088470988627,0.0,False
35.440799999999996,45.42469999999997,813.0,11.408551922388185,0.0,False
35.440799999999996,45.43469999999997,768.0,10.925473083373191,0.0,False
35.440799999999996,45.44469999999997,754.0,5.907377888102946,40.92622111897054,False
35.440799999999996,45.45469999999997,741.0,5.210204814948934,47.89795185051066,False
35.440799999999996,45.464699999999965,683.0,5.210204814948934,47.89795185051066,False
35.440799999999996,45.47469999999996,657.0,3.620650963676,63.793490363240004,True
35.440799999999996,45.48469999999996,641.0,3.233920229968304,67.66079770031696,True
35.440799999999996,45.49469999999996,619.0,4.001772117747157,59.982278822528436,True
35.440799999999996,45.50469999999996,636.0,4.1322314049595,58.677685950405,True
35.440799999999996,45.514699999999955,661.0,4.319373079473123,56.80626920526877,True
35.440799999999996,45.52469999999995,669.0,5.389867049947173,46.101329500528266,False
35.440799999999996,45.53469999999995,703.0,3.054257994970065,69.45742005029936,True
35.440799999999996,45.54469999999995,717.0,3.5571307713308062,64.42869228669194,True
35.440799999999996,45.55469999999995,737.0,3.6830758174639016,63.16924182536099,True
35.440799999999996,45.564699999999945,736.0,3.747691348366385,62.52308651633614,True
35.440799999999996,45.57469999999994,758.0,3.862738052462141,61.372619475378585,True
35.440799999999996,45.58469999999994,770.0,4.22206252245862,57.77937477541381,True
35.450799999999994,45.2847,1056.0,5.300035932448053,46.99964067551947,False
35.450799999999994,45.2947,1001.0,7.241301927352,27.586980726480004,False
35.450799999999994,45.3047,1006.0,7.1142615426616125,28.85738457338387,False
35.450799999999994,45.314699999999995,986.0,8.264462809919,17.355371900810002,False
35.450799999999994,45.32469999999999,1031.0,8.702266351291438,12.977336487085612,False
35.450799999999994,45.33469999999999,1094.0,7.749463466113543,22.505365338864568,False
35.450799999999994,45.34469999999999,1082.0,7.096658282430444,29.033417175695565,False
35.450799999999994,45.35469999999999,1074.0,10.24074739489963,0.0,False
35.450799999999994,45.364699999999985,1165.0,9.019867313017402,9.801326869825978,False
35.450799999999994,45.37469999999998,1147.0,18.23571685232127,0.0,False
35.450799999999994,45.38469999999998,944.0,30.812073302198005,0.0,False
35.450799999999994,45.39469999999998,917.0,23.5024711677214,0.0,False
35.450799999999994,45.40469999999998,803.0,21.977986551436768,0.0,False
35.450799999999994,45.414699999999975,772.0,7.431862504387578,25.681374956124227,False
35.450799999999994,45.42469999999997,751.0,5.907377888102946,40.92622111897054,False
35.450799999999994,45.43469999999997,795.0,8.08480057492076,19.151994250792402,False
35.450799999999994,45.44469999999997,705.0,8.08480057492076,19.151994250792402,False
35.450799999999994,45.45469999999997,702.0,3.503413582465663,64.96586417534337,True
35.450799999999994,45.464699999999965,666.0,4.7640144258894725,52.35985574110528,True
35.450799999999994,45.47469999999996,626.0,3.620650963676,63.793490363240004,True
35.450799999999994,45.48469999999996,643.0,2.9854490402240694,70.1455095977593,True
35.450799999999994,45.49469999999996,656.0,3.3237513474674234,66.76248652532577,True
35.450799999999994,45.50469999999996,682.0,4.1322314049595,58.677685950405,True
35.450799999999994,45.514699999999955,698.0,3.938251925401964,60.61748074598036,True
35.450799999999994,45.52469999999995,729.0,5.389867049947173,46.101329500528266,False
35.450799999999994,45.53469999999995,714.0,4.255852887127929,57.441471128720714,True
35.450799999999994,45.54469999999995,750.0,3.233920229968304,67.66079770031696,True
35.450799999999994,45.55469999999995,773.0,3.5571307713308062,64.42869228669194,True
35.450799999999994,45.564699999999945,765.0,3.862738052462141,61.372619475378585,True
35.450799999999994,45.57469999999994,795.0,4.382893271818316,56.171067281816846,True
35.450799999999994,45.58469999999994,817.0,4.22206252245862,57.77937477541381,True
35.46079999999999,45.2847,1009.0,4.22206252245862,57.77937477541381,True
35.46079999999999,45.2947,994.0,6.467840459936608,35.32159540063392,False
35.46079999999999,45.3047,989.0,9.972670198195296,0.27329801804704124,False
35.46079999999999,45.314699999999995,1002.0,12.935680919873215,0.0,False
35.46079999999999,45.32469999999999,1074.0,9.019867313017402,9.801326869825978,False
35.46079999999999,45.33469999999999,1083.0,11.947538627382901,0.0,False
35.46079999999999,45.34469999999999,1161.0,7.096658282430444,29.033417175695565,False
35.46079999999999,45.35469999999999,1188.0,15.943568278643436,0.0,False
35.46079999999999,45.364699999999985,1215.0,24.973050664755235,0.0,False
35.46079999999999,45.37469999999998,1023.0,17.247574559830955,0.0,False
35.46079999999999,45.38469999999998,898.0,15.816527893953051,0.0,False
35.46079999999999,45.39469999999998,772.0,13.025512037372335,0.0,False
35.46079999999999,45.40469999999998,766.0,9.59154904412414,4.084509558758609,False
35.46079999999999,45.414699999999975,734.0,4.382893271818316,56.171067281816846,True
35.46079999999999,45.42469999999997,714.0,5.145135579960631,48.54864420039369,False
35.46079999999999,45.43469999999997,731.0,5.749191519943651,42.50808480056348,False
35.46079999999999,45.44469999999997,689.0,6.7331403885904555,32.66859611409545,False
35.46079999999999,45.45469999999997,668.0,3.054257994970065,69.45742005029936,True
35.46079999999999,45.464699999999965,667.0,2.604327886152912,73.95672113847088,True
35.46079999999999,45.47469999999996,651.0,2.245777937477989,77.54222062522011,True
35.46079999999999,45.48469999999996,676.0,3.176009617259649,68.23990382740351,True
35.46079999999999,45.49469999999996,690.0,3.054257994970065,69.45742005029936,True
35.46079999999999,45.50469999999996,700.0,2.9644268774709452,70.35573122529055,True
35.46079999999999,45.514699999999955,733.0,3.4936105789856136,65.06389421014387,True
35.46079999999999,45.52469999999995,733.0,4.940711462451575,50.59288537548425,True
35.46079999999999,45.53469999999995,746.0,4.940711462451575,50.59288537548425,True
35.46079999999999,45.54469999999995,781.0,4.255852887127929,57.441471128720714,True
35.46079999999999,45.55469999999995,787.0,5.081615387615438,49.18384612384562,False
35.46079999999999,45.564699999999945,808.0,6.669620196245263,33.303798037547374,False
35.46079999999999,45.57469999999994,823.0,8.702266351291438,12.977336487085612,False
35.46079999999999,45.58469999999994,864.0,8.623787279915478,13.762127200845221,False
35.47079999999999,45.2847,1049.0,6.737333812433967,32.62666187566033,False
35.47079999999999,45.2947,1066.0,7.276320517428685,27.23679482571315,False
35.47079999999999,45.3047,1007.0,12.486525332377617,0.0,False
35.47079999999999,45.314699999999995,1146.0,12.935680919873215,0.0,False
35.47079999999999,45.32469999999999,1054.0,14.55264103485737,0.0,False
35.47079999999999,45.33469999999999,1216.0,14.55264103485737,0.0,False
35.47079999999999,45.34469999999999,1192.0,16.197649048024207,0.0,False
35.47079999999999,45.35469999999999,1091.0,14.863725008775155,0.0,False
35.47079999999999,45.364699999999985,937.0,24.973050664755235,0.0,False
35.47079999999999,45.37469999999998,855.0,22.86726924426947,0.0,False
35.47079999999999,45.38469999999998,778.0,15.562447124572278,0.0,False
35.47079999999999,45.39469999999998,780.0,7.49538269673277,25.046173032672293,False
35.47079999999999,45.40469999999998,704.0,6.827164929933087,31.72835070066913,False
35.47079999999999,45.414699999999975,689.0,4.891054810579859,51.08945189420141,True
35.47079999999999,45.42469999999997,681.0,3.3665701942952277,66.33429805704772,True
35.47079999999999,45.43469999999997,678.0,4.761049227453337,52.389507725466636,True
35.47079999999999,45.44469999999997,682.0,3.862738052462141,61.372619475378585,True
35.47079999999999,45.45469999999997,639.0,3.9525691699612606,60.47430830038739,True
35.47079999999999,45.464699999999965,648.0,4.491555874955978,55.08444125044022,True
35.47079999999999,45.47469999999996,670.0,4.06529231009235,59.3470768990765,True
35.47079999999999,45.48469999999996,679.0,4.940711462451575,50.59288537548425,True
35.47079999999999,45.49469999999996,703.0,4.401724757456858,55.98275242543143,True
35.47079999999999,45.50469999999996,731.0,3.3665701942952277,66.33429805704772,True
35.47079999999999,45.514699999999955,746.0,4.5734538488538945,54.265461511461055,True
35.47079999999999,45.52469999999995,788.0,5.018095195270245,49.81904804729756,False
35.47079999999999,45.53469999999995,801.0,5.9288537549418905,40.711462450581095,False
35.47079999999999,45.54469999999995,816.0,10.48083173695684,0.0,False
35.47079999999999,45.55469999999995,843.0,12.396694214878497,0.0,False
35.47079999999999,45.564699999999945,867.0,13.295005389869694,0.0,False
35.47079999999999,45.57469999999994,913.0,12.127200862381141,0.0,False
35.47079999999999,45.58469999999994,960.0,8.702266351291438,12.977336487085612,False
35.48079999999999,45.2847,974.0,6.737333812433967,32.62666187566033,False
35.48079999999999,45.2947,985.0,11.116033660408771,0.0,False
35.48079999999999,45.3047,1036.0,15.308366355191508,0.0,False
35.48079999999999,45.314699999999995,1081.0,17.60689902982743,0.0,False
35.48079999999999,45.32469999999999,1119.0,11.139058569890825,0.0,False
35.48079999999999,45.33469999999999,1243.0,25.87136183974643,0.0,False
35.48079999999999,45.34469999999999,1025.0,19.583183614808064,0.0,False
35.48079999999999,45.35469999999999,937.0,16.197649048024207,0.0,False
35.48079999999999,45.364699999999985,857.0,14.863725008775155,0.0,False
35.48079999999999,45.37469999999998,756.0,11.497154814479927,0.0,False
35.48079999999999,45.38469999999998,764.0,6.198347107439249,38.01652892560752,False
35.48079999999999,45.39469999999998,708.0,6.467840459936608,35.32159540063392,False
35.48079999999999,45.40469999999998,680.0,6.352019234519298,36.479807654807026,False
35.48079999999999,45.414699999999975,658.0,2.9219288478788767,70.78071152121123,True
35.48079999999999,45.42469999999997,657.0,4.1322314049595,58.677685950405,True
35.48079999999999,45.43469999999997,650.0,4.311893639957739,56.88106360042261,True
35.48079999999999,45.44469999999997,655.0,3.2395298096048415,67.60470190395158,True
35.48079999999999,45.45469999999997,683.0,3.9525691699612606,60.47430830038739,True
35.48079999999999,45.464699999999965,698.0,4.491555874955978,55.08444125044022,True
35.48079999999999,45.47469999999996,698.0,4.1322314049595,58.677685950405,True
35.48079999999999,45.48469999999996,734.0,4.940711462451575,50.59288537548425,True
35.48079999999999,45.49469999999996,752.0,4.636974041199087,53.63025958800913,True
35.48079999999999,45.50469999999996,750.0,4.7640144258894725,52.35985574110528,True
35.48079999999999,45.514699999999955,784.0,4.255852887127929,57.441471128720714,True
35.48079999999999,45.52469999999995,818.0,5.589776926376982,44.10223073623018,False
35.48079999999999,45.53469999999995,867.0,9.655069236469332,3.4493076353066754,False
35.48079999999999,45.54469999999995,861.0,14.193316564860888,0.0,False
35.48079999999999,45.55469999999995,981.0,15.562447124572278,0.0,False
35.48079999999999,45.564699999999945,1015.0,18.954365792314228,0.0,False
35.48079999999999,45.57469999999994,1048.0,15.117805778155926,0.0,False
35.48079999999999,45.58469999999994,1050.0,21.200143729792213,0.0,False
35.490799999999986,45.2847,913.0,16.197649048024207,0.0,False
35.490799999999986,45.2947,1002.0,14.911965504853846,0.0,False
35.490799999999986,45.3047,1160.0,14.193316564860888,0.0,False
35.490799999999986,45.314699999999995,1277.0,27.847646424727063,0.0,False
35.490799999999986,45.32469999999999,1121.0,19.134028027312468,0.0,False
35.490799999999986,45.33469999999999,955.0,25.87136183974643,0.0,False
35.490799999999986,45.34469999999999,879.0,23.121350013650243,0.0,False
35.490799999999986,45.35469999999999,786.0,15.181325970501119,0.0,False
35.490799999999986,45.364699999999985,774.0,10.353791352266455,0.0,False
35.490799999999986,45.37469999999998,717.0,8.892826928327016,11.071730716729833,False
35.490799999999986,45.38469999999998,695.0,6.198347107439249,38.01652892560752,False
35.490799999999986,45.39469999999998,670.0,5.970898080448139,40.29101919551861,False
35.490799999999986,45.40469999999998,677.0,2.6949335249735866,73.05066475026413,True
35.490799999999986,45.414699999999975,676.0,2.5152712899753475,74.84728710024653,True
35.490799999999986,45.42469999999997,703.0,4.1322314049595,58.677685950405,True
35.490799999999986,45.43469999999997,698.0,4.311893639957739,56.88106360042261,True
35.490799999999986,45.44469999999997,689.0,3.1124894249144557,68.87510575085545,True
35.490799999999986,45.45469999999997,706.0,4.70049423354428,52.9950576645572,True
35.490799999999986,45.464699999999965,721.0,5.300035932448053,46.99964067551947,False
35.490799999999986,45.47469999999996,744.0,4.401724757456858,55.98275242543143,True
35.490799999999986,45.48469999999996,752.0,4.1322314049595,58.677685950405,True
35.490799999999986,45.49469999999996,764.0,5.970898080448139,40.29101919551861,False
35.490799999999986,45.50469999999996,796.0,5.569529284945412,44.30470715054587,False
35.490799999999986,45.514699999999955,825.0,8.638746158946246,13.612538410537544,False
35.490799999999986,45.52469999999995,851.0,15.3718865475367,0.0,False
35.490799999999986,45.53469999999995,906.0,16.79841897233536,0.0,False
35.490799999999986,45.54469999999995,1019.0,14.193316564860888,0.0,False
35.490799999999986,45.55469999999995,1075.0,13.593321161871296,0.0,False
35.490799999999986,45.564699999999945,1226.0,18.954365792314228,0.0,False
35.490799999999986,45.57469999999994,1088.0,21.787425974401188,0.0,False
35.490799999999986,45.58469999999994,1286.0,21.200143729792213,0.0,False
35.500799999999984,45.2847,1005.0,14.642472152356486,0.0,False
35.500799999999984,45.2947,1168.0,16.197649048024207,0.0,False
35.500799999999984,45.3047,1090.0,14.927245201120348,0.0,False
35.500799999999984,45.314699999999995,967.0,27.847646424727063,0.0,False
35.500799999999984,45.32469999999999,908.0,23.43895097537621,0.0,False
35.500799999999984,45.33469999999999,889.0,14.73668462408477,0.0,False
35.500799999999984,45.34469999999999,780.0,11.116033660408771,0.0,False
35.500799999999984,45.35469999999999,741.0,8.765786543636631,12.342134563633689,False
35.500799999999984,45.364699999999985,714.0,5.389867049947173,46.101329500528266,False
35.500799999999984,45.37469999999998,692.0,5.208655772305824,47.913442276941765,False
35.500799999999984,45.38469999999998,676.0,3.176009617259649,68.23990382740351,True
35.500799999999984,45.39469999999998,685.0,3.6830758174639016,63.16924182536099,True
35.500799999999984,45.40469999999998,707.0,2.6949335249735866,73.05066475026413,True
35.500799999999984,45.414699999999975,704.0,2.5152712899753475,74.84728710024653,True
35.500799999999984,45.42469999999997,709.0,2.667848078498105,73.32151921501895,True
35.500799999999984,45.43469999999997,726.0,2.5152712899753475,74.84728710024653,True
35.500799999999984,45.44469999999997,720.0,3.3665701942952277,66.33429805704772,True
35.500799999999984,45.45469999999997,738.0,4.70049423354428,52.9950576645572,True
35.500799999999984,45.464699999999965,780.0,5.300035932448053,46.99964067551947,False
35.500799999999984,45.47469999999996,793.0,4.5734538488538945,54.265461511461055,True
35.500799999999984,45.48469999999996,798.0,5.120373697449815,48.79626302550185,False
35.500799999999984,45.49469999999996,808.0,5.907377888102946,40.92622111897054,False
35.500799999999984,45.50469999999996,858.0,10.48083173695684,0.0,False
35.500799999999984,45.514699999999955,872.0,16.832850971476137,0.0,False
35.500799999999984,45.52469999999995,961.0,21.723905782055997,0.0,False
35.500799999999984,45.53469999999995,1093.0,18.864534674815108,0.0,False
35.500799999999984,45.54469999999995,1108.0,17.337405677330075,0.0,False
35.500799999999984,45.55469999999995,1148.0,14.642472152356486,0.0,False
35.500799999999984,45.564699999999945,1099.0,23.883592321792555,0.0,False
35.500799999999984,45.57469999999994,1302.0,19.223859144811588,0.0,False
35.500799999999984,45.58469999999994,1431.0,21.787425974401188,0.0,False
35.51079999999998,45.2847,1052.0,7.368342312042385,26.316576879576147,False
35.51079999999998,45.2947,1019.0,13.384836507368814,0.0,False
35.51079999999998,45.3047,960.0,13.212200007800137,0.0,False
35.51079999999998,45.314699999999995,855.0,14.927245201120348,0.0,False
35.51079999999998,45.32469999999999,779.0,11.941796160896278,0.0,False
35.51079999999998,45.33469999999999,746.0,12.845849802374095,0.0,False
35.51079999999998,45.34469999999999,721.0,10.67139231399242,0.0,False
35.51079999999998,45.35469999999999,716.0,4.06529231009235,59.3470768990765,True
35.51079999999998,45.364699999999985,700.0,2.604327886152912,73.95672113847088,True
35.51079999999998,45.37469999999998,698.0,1.3974442315942455,86.02555768405755,True
35.51079999999998,45.38469999999998,700.0,2.604327886152912,73.95672113847088,True
35.51079999999998,45.39469999999998,726.0,3.6830758174639016,63.16924182536099,True
35.51079999999998,45.40469999999998,736.0,3.2395298096048415,67.60470190395158,True
35.51079999999998,45.414699999999975,720.0,2.9219288478788767,70.78071152121123,True
35.51079999999998,45.42469999999997,725.0,3.048969232569263,69.51030767430737,True
35.51079999999998,45.43469999999997,751.0,2.667848078498105,73.32151921501895,True
